,Airport_Code,Hospital_Name,Procedure_Description,Cash_Price,Gross_Price,CPT_Code,Number_Beds,For_Profit,Yearly_Discharges,Patient_Experience_Rating,Radiology_Category
1443,LGB,Long Beach - Harbor-UCLA,CTA CH C-/C+ POST-PXESSING,1690.0,4675.540000000001,71275,428,0,17504,2,CTA
1444,LGB,Long Beach - Harbor-UCLA,CTA HRT CORNRY ART/BYPASS GRFTS CONTRST 3D POST,1198.0,5274.447142857142,75574,428,0,17504,2,CTA
1445,LGB,Long Beach - Harbor-UCLA,CTA NCK C-/C+ POST-PXESSING,2250.0,3944.263200000001,70498,428,0,17504,2,CTA
1446,LGB,Long Beach - Harbor-UCLA,DUPLX EXTCRAN ART BIL COMPL,833.0,3826.6662962962964,93880,428,0,17504,2,Ultrasound
1447,LGB,Long Beach - Harbor-UCLA,DUPLX EXTRM VEINS COMPL BIL,965.0,2185.065,93970,428,0,17504,2,Ultrasound
1448,LGB,Long Beach - Harbor-UCLA,DUPLX EXTRM VEINS UNI/LMTD,630.0,1090.5148717948719,93971,428,0,17504,2,Ultrasound
1449,LGB,Long Beach - Harbor-UCLA,DUPLX LOWR EXT ART COMPL BIL,1013.0,1911.407391304348,93925,428,0,17504,2,Ultrasound
1450,LGB,Long Beach - Harbor-UCLA,DUPLX LOWR EXT ART UNI/LMTD,614.0,1575.5729032258064,93926,428,0,17504,2,Ultrasound
1451,LGB,Long Beach - Harbor-UCLA,ECG ROUTINE 12 LDS,125.0,67.0,93000,428,0,17504,2,Ultrasound
1452,LGB,Long Beach - Harbor-UCLA,ECHO TRANSTHORAIC R-T 2D W/WO M-MODE REST&STRESS CONT ECG,2522.0,3856.3789999999995,93351,428,0,17504,2,Ultrasound
1453,LGB,Long Beach - Harbor-UCLA,ECHO TTHRC R-T 2D -+M-MODE COMPL SPEC&COLOR DOP,1710.0,3538.5486206896553,93306,428,0,17504,2,Ultrasound
1454,LGB,Long Beach - Harbor-UCLA,GASTRIC EMPTYING STUDY,1296.0,2470.657058823529,78264,428,0,17504,2,Nuclear Medicine
1455,LGB,Long Beach - Harbor-UCLA,HEPATOBILIARY SYST IMAG INCL GALLBLADDR W/PHARM INTERVENJ,1635.0,3168.4979999999996,78227,428,0,17504,2,Nuclear Medicine
1456,LGB,Long Beach - Harbor-UCLA,HEPATOBILIARY SYSTEM IMAGING INCLUDING GALLBLADDER,1491.0,3146.0615,78226,428,0,17504,2,Nuclear Medicine
1457,LGB,Long Beach - Harbor-UCLA,KIDNEY W/FLOW&FUNC W/O PHARM,1669.0,3004.7081250000006,78707,428,0,17504,2,Nuclear Medicine
1458,LGB,Long Beach - Harbor-UCLA,KIDNEY W/FLOW&FUNC W/PHARM,1669.0,2632.5482352941176,78708,428,0,17504,2,Nuclear Medicine
1459,LGB,Long Beach - Harbor-UCLA,LIVER/SPLEEN IMAG STATIC ONLY,1491.0,2316.5091666666663,78215,428,0,17504,2,Nuclear Medicine
1460,LGB,Long Beach - Harbor-UCLA,LUMBOSACRAL AP & LATERAL,250.0,564.675357142857,72100,428,0,17504,2,Radiology
1461,LGB,Long Beach - Harbor-UCLA,LUMBOSACRAL AP & LATERAL RO,250.0,564.675357142857,72100,428,0,17504,2,Radiology
1462,LGB,Long Beach - Harbor-UCLA,LUMBOSACRAL SPINE COMPL RO,390.0,784.2322727272726,72110,428,0,17504,2,Radiology
1463,LGB,Long Beach - Harbor-UCLA,MR IMAG PELV; W/O DYE MATERIAL,2780.0,3386.922962962963,72195,428,0,17504,2,MRI
1464,LGB,Long Beach - Harbor-UCLA,MRA ABDOMEN W & WO CONTRAST,1834.0,2017.63125,74185,428,0,17504,2,MRA
1465,LGB,Long Beach - Harbor-UCLA,MRA CHEST W & WO CONTRAST,1743.0,1488.4450000000002,71555,428,0,17504,2,MRA
1466,LGB,Long Beach - Harbor-UCLA,MRA HEAD W/DYE,3180.0,3875.9904761904754,70545,428,0,17504,2,MRA
1467,LGB,Long Beach - Harbor-UCLA,MRA HEAD W/O DYE,2800.0,3762.6259999999993,70544,428,0,17504,2,MRA
1468,LGB,Long Beach - Harbor-UCLA,MRA HEAD W/O DYE & W/DYE,4693.0,4958.745238095238,70546,428,0,17504,2,MRA
1469,LGB,Long Beach - Harbor-UCLA,MRA LOWER EXTREMITY W & WO CONTRAST,1735.0,3760.125,73725,428,0,17504,2,MRA
1470,LGB,Long Beach - Harbor-UCLA,MRA NECK W/DYE,2800.0,3533.0249999999996,70548,428,0,17504,2,MRA
1471,LGB,Long Beach - Harbor-UCLA,MRA NECK W/O DYE,1804.0,2814.236,70547,428,0,17504,2,MRA
1472,LGB,Long Beach - Harbor-UCLA,MRA NECK W/O DYE & W/DYE,4291.0,4756.63,70549,428,0,17504,2,MRA
1473,LGB,Long Beach - Harbor-UCLA,MRA PELVIS W & WO CONTRAST,1729.0,2203.091111111111,72198,428,0,17504,2,MRA
1474,LGB,Long Beach - Harbor-UCLA,MRA UPPER EXTREMITY W & WO CONTRAST,2720.0,2941.9773333333333,73225,428,0,17504,2,MRA
1475,LGB,Long Beach - Harbor-UCLA,MRI ABD W/O & W/DYE & OTH SEQ,6150.0,5645.6836,74183,428,0,17504,2,MRI
1476,LGB,Long Beach - Harbor-UCLA,MRI ANY JT LOWER EXTREM W/O CONTRAST MATRL,5600.0,4384.908695652173,73721,428,0,17504,2,MRI
1477,LGB,Long Beach - Harbor-UCLA,MRI ANY JT LW EXTREM W/O&W/DYE,8313.0,5560.389743589744,73723,428,0,17504,2,MRI
1478,LGB,Long Beach - Harbor-UCLA,MRI ANY JT UP EXTREM W/O&W/DYE,8026.0,5328.880681818182,73223,428,0,17504,2,MRI
1479,LGB,Long Beach - Harbor-UCLA,MRI BRAIN W/O CON,2830.0,4348.200740740741,70551,428,0,17504,2,MRI
1480,LGB,Long Beach - Harbor-UCLA,MRI BRAIN WO/W CON,6270.0,6607.233666666666,70553,428,0,17504,2,MRI
1481,LGB,Long Beach - Harbor-UCLA,MRI CHEST W/O CONTRAST MATERIAL,2810.0,4025.3419047619036,71550,428,0,17504,2,MRI
1482,LGB,Long Beach - Harbor-UCLA,MRI CHEST; W/ & W/O DYE MATL,4700.0,5014.849999999999,71552,428,0,17504,2,MRI
1483,LGB,Long Beach - Harbor-UCLA,MRI C-SPINE WO CON,3080.0,3494.261379310345,72141,428,0,17504,2,MRI
1484,LGB,Long Beach - Harbor-UCLA,MRI C-SPINE WO/W,5326.0,5009.381428571428,72156,428,0,17504,2,MRI
1485,LGB,Long Beach - Harbor-UCLA,MRI JOINT UPPER EXTRM,5516.0,4261.5394230769225,73221,428,0,17504,2,MRI
1486,LGB,Long Beach - Harbor-UCLA,MRI LOW EXTREM NOT JT W/O DYE,5540.0,4939.540789473684,73718,428,0,17504,2,MRI
1487,LGB,Long Beach - Harbor-UCLA,MRI LOWER EXTRM N/JOINT,10680.0,6108.830645161291,73720,428,0,17504,2,MRI
1488,LGB,Long Beach - Harbor-UCLA,MRI L-SPINE WO CON,2683.0,3489.948888888889,72148,428,0,17504,2,MRI
1489,LGB,Long Beach - Harbor-UCLA,MRI L-SPINE WO&W,5160.0,5378.125416666667,72158,428,0,17504,2,MRI
1490,LGB,Long Beach - Harbor-UCLA,MRI ORBIT FACE &/NECK W/O CONTRAST,2800.0,2969.4399999999996,70540,428,0,17504,2,MRI
1491,LGB,Long Beach - Harbor-UCLA,MRI ORBIT FCE & NCK; WO&W DYE,4953.0,4515.162903225806,70543,428,0,17504,2,MRI
1492,LGB,Long Beach - Harbor-UCLA,MRI PELVIS; WO&W/DYE&FURTH SEQ,5049.0,4519.3507692307685,72197,428,0,17504,2,MRI
1493,LGB,Long Beach - Harbor-UCLA,MRI TM JOINTS,3301.0,5915.945588235294,70336,428,0,17504,2,MRI
1494,LGB,Long Beach - Harbor-UCLA,MRI T-SPINE WO CON,3140.0,3588.3728,72146,428,0,17504,2,MRI
1495,LGB,Long Beach - Harbor-UCLA,MRI T-SPINE WO/W,5089.0,5137.542692307692,72157,428,0,17504,2,MRI
1496,LGB,Long Beach - Harbor-UCLA,MRI UP EXTREM NOT JT NO DYE,3080.0,5322.943103448276,73218,428,0,17504,2,MRI
1497,LGB,Long Beach - Harbor-UCLA,MRI UPPER EXTRM,6580.0,6413.887931034483,73220,428,0,17504,2,MRI
1498,LGB,Long Beach - Harbor-UCLA,MYOCARDIAL SPECT MULTIPLE STUDIES,4615.0,9904.172,78452,428,0,17504,2,Nuclear Medicine
1499,LGB,Long Beach - Harbor-UCLA,PARATHYROID PLANAR IMAGING,1148.0,1810.1523076923077,78070,428,0,17504,2,Nuclear Medicine
1500,LGB,Long Beach - Harbor-UCLA,PET IMAGING CT ATTENUATION SKULL BASE MID-THIGH,8508.0,7151.8184615384625,78815,428,0,17504,2,PET CT
1501,LGB,Long Beach - Harbor-UCLA,PET IMAGING FOR CT ATTENUATION WHOLE BODY,8508.0,7852.672727272727,78816,428,0,17504,2,PET CT
1502,LGB,Long Beach - Harbor-UCLA,PET IMAGING SKULL BASE TO MID-THIGH,8108.0,7718.169999999999,78812,428,0,17504,2,PET CT
1503,LGB,Long Beach - Harbor-UCLA,PET IMAGING WHOLE BODY,8108.0,6708.18375,78813,428,0,17504,2,PET CT
1504,LGB,Long Beach - Harbor-UCLA,RADEX SPINE CERVICAL 3 VIEWS OR LESS,250.0,606.1599999999999,72040,428,0,17504,2,Radiology
1505,LGB,Long Beach - Harbor-UCLA,RADEX SPINE CERVICAL 3 VIEWS OR LESS RO,250.0,606.1599999999999,72040,428,0,17504,2,Radiology
1506,LGB,Long Beach - Harbor-UCLA,RADEX SPINE CERVICAL 4 OR 5 VIEWS,364.0,1023.7804761904762,72050,428,0,17504,2,Radiology
1507,LGB,Long Beach - Harbor-UCLA,RADEX SPINE CERVICAL 4 OR 5 VIEWS RO,364.0,1023.7804761904762,72050,428,0,17504,2,Radiology
1508,LGB,Long Beach - Harbor-UCLA,RADEX SPINE CERVICAL 6 OR MORE VIEWS,411.0,2709.222272727273,72052,428,0,17504,2,Radiology
1509,LGB,Long Beach - Harbor-UCLA,RADEX SPINE LUMBSCRL COMPL W/BENDING VIEWS MIN 6 VIEWS,364.0,674.9168181818181,72114,428,0,17504,2,Radiology
1510,LGB,Long Beach - Harbor-UCLA,RADEX SPINE LUMBSCRL COMPL W/BENDING VIEWS MIN 6 VIEWS RO,364.0,674.9168181818181,72114,428,0,17504,2,Radiology
1511,LGB,Long Beach - Harbor-UCLA,RADEX TOE MINIMUM 2 VIEWS,320.0,530.7425925925926,73660,428,0,17504,2,Radiology
1512,LGB,Long Beach - Harbor-UCLA,RADIOLOG EXAM SPINE LUMBOSACRAL ONLY BENDING 2/3 VIEWS,390.0,654.8909090909091,72120,428,0,17504,2,Radiology
1513,LGB,Long Beach - Harbor-UCLA,RADIOLOG EXAM SPINE LUMBOSACRAL ONLY BENDING 2/3 VIEWS RO,390.0,654.8909090909091,72120,428,0,17504,2,Radiology
1514,LGB,Long Beach - Harbor-UCLA,RIBS BIL W/PA CHEST 4V RO,516.0,2480.891666666667,71111,428,0,17504,2,Radiology
1515,LGB,Long Beach - Harbor-UCLA,RTU PG UTRUS 1 TRI ABD;1/1 GES,539.0,851.7018518518519,76801,428,0,17504,2,Ultrasound
1516,LGB,Long Beach - Harbor-UCLA,RTU PG UTRUS 1 TRI TRNSABD; EA,244.0,931.6957692307691,76802,428,0,17504,2,Ultrasound
1517,LGB,Long Beach - Harbor-UCLA,RTU PG UTRUS W/IMAG DOC TRANSV,539.0,941.6393939393939,76817,428,0,17504,2,Ultrasound
1518,LGB,Long Beach - Harbor-UCLA,RTU UTRS AFT 1 TRI ABD;1/1 RO,1036.0,1836.8729166666665,76805,428,0,17504,2,Ultrasound
1519,LGB,Long Beach - Harbor-UCLA,RTU UTRUS AFT 1 TRI ABD;1/1GES,1036.0,1836.8729166666665,76805,428,0,17504,2,Ultrasound
1520,LGB,Long Beach - Harbor-UCLA,SACROILIAC STDY CMPLT 3+V,250.0,567.4022222222223,72202,428,0,17504,2,Radiology
1521,LGB,Long Beach - Harbor-UCLA,SACROILIAC STDY CMPT 3+V RO,250.0,567.4022222222223,72202,428,0,17504,2,Radiology
1522,LGB,Long Beach - Harbor-UCLA,STERNOCLAVICULAR JTS 3V RO,569.0,624.3829166666666,71130,428,0,17504,2,Radiology
1523,LGB,Long Beach - Harbor-UCLA,THYROID CA METS WHOLE BODY,1532.0,3485.263333333334,78018,428,0,17504,2,Nuclear Medicine
1524,LGB,Long Beach - Harbor-UCLA,THYROID UPTAKE W/BLOOD FLOW SNGLE/MULT QUAN MEAS,1148.0,2701.264210526316,78014,428,0,17504,2,Nuclear Medicine
1525,LGB,Long Beach - Harbor-UCLA,TIBIA & FIBULA AP & LAT RO,320.0,625.0632352941177,73590,428,0,17504,2,Radiology
1526,LGB,Long Beach - Harbor-UCLA,TUMOR LOCALIZ SPECT,2708.0,4484.474137931034,78803,428,0,17504,2,Nuclear Medicine
1527,LGB,Long Beach - Harbor-UCLA,US ABDOMEN COMPLT,650.0,1534.2100000000003,76700,428,0,17504,2,Ultrasound
1528,LGB,Long Beach - Harbor-UCLA,US ABDOMEN LMTD SURVY,539.0,1838.4114814814816,76705,428,0,17504,2,Ultrasound
1529,LGB,Long Beach - Harbor-UCLA,US ABDOMEN LMTD SURVY RO,539.0,1838.4114814814816,76705,428,0,17504,2,Ultrasound
1530,LGB,Long Beach - Harbor-UCLA,US CHEST R-T W/IMAGE DOCUMENTATION,539.0,821.1322222222224,76604,428,0,17504,2,Ultrasound
1531,LGB,Long Beach - Harbor-UCLA,US EXTREMITY NON-VASC REAL-TIME IMG LMTD,361.0,1026.6165116279071,76882,428,0,17504,2,Ultrasound
1532,LGB,Long Beach - Harbor-UCLA,US GENITALIA/SCROTUM,1192.0,1511.3320833333335,76870,428,0,17504,2,Ultrasound
1533,LGB,Long Beach - Harbor-UCLA,US PELVIC NONOB REAL-TIME IMG COMPLETE,750.0,1405.2218749999995,76856,428,0,17504,2,Ultrasound
1534,LGB,Long Beach - Harbor-UCLA,US PELVIC NONOB REAL-TIME LMTD,576.0,2089.8552499999996,76857,428,0,17504,2,Ultrasound
1535,LGB,Long Beach - Harbor-UCLA,US RETROPERITONEAL LMTD,539.0,1567.5074999999997,76775,428,0,17504,2,Ultrasound
1536,LGB,Long Beach - Harbor-UCLA,US RETROPERITONEAL R-T W/IMAGE COMPL,650.0,2692.238076923077,76770,428,0,17504,2,Ultrasound
1537,LGB,Long Beach - Harbor-UCLA,US SOFT TISS HEAD&NCK R-T IMG,539.0,1075.8408823529412,76536,428,0,17504,2,Ultrasound
1538,LGB,Long Beach - Harbor-UCLA,US SOFT TISS HEAD&NCK R-T IMG  RO,539.0,1075.8408823529412,76536,428,0,17504,2,Ultrasound
1539,LGB,Long Beach - Harbor-UCLA,US TRNSVAGINAL,935.0,2049.6086486486483,76830,428,0,17504,2,Ultrasound
1540,LGB,Long Beach - Harbor-UCLA,X-RAY AC JOINTS BIL,471.0,1263.4341666666667,73050,428,0,17504,2,Radiology
1541,LGB,Long Beach - Harbor-UCLA,X-RAY ANKLE COMPLT 3+V,320.0,724.9499999999999,73610,428,0,17504,2,Radiology
1542,LGB,Long Beach - Harbor-UCLA,X-RAY ANKLE COMPLT 3+V RO,320.0,724.9499999999999,73610,428,0,17504,2,Radiology
1543,LGB,Long Beach - Harbor-UCLA,X-RAY BONE AGE STUDIES,347.0,555.8716666666668,77072,428,0,17504,2,Radiology
1544,LGB,Long Beach - Harbor-UCLA,X-RAY BONE AGE STUDIES RO,347.0,555.8716666666668,77072,428,0,17504,2,Radiology
1545,LGB,Long Beach - Harbor-UCLA,X-RAY BONE SURVEY COMPLT,364.0,3309.3319047619048,77075,428,0,17504,2,Radiology
1546,LGB,Long Beach - Harbor-UCLA,X-RAY BONE SURVEY COMPLT RO,364.0,3309.3319047619048,77075,428,0,17504,2,Radiology
1547,LGB,Long Beach - Harbor-UCLA,X-RAY CALCANEUS/HEEL 2V,320.0,576.9035714285714,73650,428,0,17504,2,Radiology
1548,LGB,Long Beach - Harbor-UCLA,X-RAY CALCANEUS/HEEL 2V RO,320.0,576.9035714285714,73650,428,0,17504,2,Radiology
1549,LGB,Long Beach - Harbor-UCLA,X-RAY CLAVICLE COMPLT,884.0,536.4767857142857,73000,428,0,17504,2,Radiology
1550,LGB,Long Beach - Harbor-UCLA,X-RAY CLAVICLE COMPLT RO,884.0,536.4767857142857,73000,428,0,17504,2,Radiology
1551,LGB,Long Beach - Harbor-UCLA,X-RAY ELBOW COMPLT 3+V,320.0,633.5178571428571,73080,428,0,17504,2,Radiology
1552,LGB,Long Beach - Harbor-UCLA,X-RAY ELBOW COMPLT 3+V RO,320.0,633.5178571428571,73080,428,0,17504,2,Radiology
1553,LGB,Long Beach - Harbor-UCLA,X-RAY EXAM BREASTBONE 2/>VWS,482.0,729.2025,71120,428,0,17504,2,Radiology
1554,LGB,Long Beach - Harbor-UCLA,X-RAY EXAM OF FACIAL BONES,666.0,829.2790000000001,70150,428,0,17504,2,Radiology
1555,LGB,Long Beach - Harbor-UCLA,X-RAY EXAM OF FINGER(S),320.0,525.9135714285715,73140,428,0,17504,2,Radiology
1556,LGB,Long Beach - Harbor-UCLA,X-RAY EXAM OF HUMERUS,320.0,496.37714285714287,73060,428,0,17504,2,Radiology
1557,LGB,Long Beach - Harbor-UCLA,X-RAY EXAM OF KNEE 3,460.0,630.7346153846154,73562,428,0,17504,2,Radiology
1558,LGB,Long Beach - Harbor-UCLA,X-RAY EXAM OF NASAL BONES,611.0,713.2225,70160,428,0,17504,2,Radiology
1559,LGB,Long Beach - Harbor-UCLA,X-RAY EXAM OF TOE(S),320.0,530.7425925925926,73660,428,0,17504,2,Radiology
1560,LGB,Long Beach - Harbor-UCLA,X-RAY FACIAL 3+V RO,666.0,829.2790000000001,70150,428,0,17504,2,Radiology
1561,LGB,Long Beach - Harbor-UCLA,X-RAY FINGERS 2V RO,320.0,525.9135714285715,73140,428,0,17504,2,Radiology
1562,LGB,Long Beach - Harbor-UCLA,X-RAY FOOT COMPLT 3+V,320.0,712.8538461538462,73630,428,0,17504,2,Radiology
1563,LGB,Long Beach - Harbor-UCLA,X-RAY FOOT COMPLT 3+V RO,320.0,712.8538461538462,73630,428,0,17504,2,Radiology
1564,LGB,Long Beach - Harbor-UCLA,X-RAY FOREARM AP & LAT,320.0,540.7735294117648,73090,428,0,17504,2,Radiology
1565,LGB,Long Beach - Harbor-UCLA,X-RAY FOREARM AP & LAT RO,320.0,540.7735294117648,73090,428,0,17504,2,Radiology
1566,LGB,Long Beach - Harbor-UCLA,X-RAY HAND COMPLT 3+V,320.0,662.56,73130,428,0,17504,2,Radiology
1567,LGB,Long Beach - Harbor-UCLA,X-RAY HAND COMPLT 3+V RO,320.0,662.56,73130,428,0,17504,2,Radiology
1568,LGB,Long Beach - Harbor-UCLA,X-RAY HUMERUS 2V RO,320.0,496.37714285714287,73060,428,0,17504,2,Radiology
1569,LGB,Long Beach - Harbor-UCLA,X-RAY IVP W/WO CON,1031.0,1822.7194117647061,74400,428,0,17504,2,Radiology
1570,LGB,Long Beach - Harbor-UCLA,X-RAY KNEE 3 V RO,460.0,630.7346153846154,73562,428,0,17504,2,Radiology
1571,LGB,Long Beach - Harbor-UCLA,X-RAY LUMBOSACRAL SPINE COMPL,390.0,784.2322727272726,72110,428,0,17504,2,Radiology
1572,LGB,Long Beach - Harbor-UCLA,X-RAY MANDIBLE COMPLT 4+V,364.0,709.2605263157897,70110,428,0,17504,2,Radiology
1573,LGB,Long Beach - Harbor-UCLA,X-RAY MANDIBLE COMPLT 4+V RO,364.0,709.2605263157897,70110,428,0,17504,2,Radiology
1574,LGB,Long Beach - Harbor-UCLA,X-RAY NASAL 3+V RO,611.0,713.2225,70160,428,0,17504,2,Radiology
1575,LGB,Long Beach - Harbor-UCLA,X-RAY ORBITS COMPLT 4+V,640.0,783.9233333333333,70200,428,0,17504,2,Radiology
1576,LGB,Long Beach - Harbor-UCLA,X-RAY ORBITS COMPLT 4+V RO,640.0,783.9233333333333,70200,428,0,17504,2,Radiology
1577,LGB,Long Beach - Harbor-UCLA,X-RAY PARANASAL SINUSES 3+V,396.0,640.2750000000001,70220,428,0,17504,2,Radiology
1578,LGB,Long Beach - Harbor-UCLA,X-RAY PELVIS AP ONLY,230.0,582.9747826086957,72170,428,0,17504,2,Radiology
1579,LGB,Long Beach - Harbor-UCLA,X-RAY PELVIS AP ONLY RO,230.0,582.9747826086957,72170,428,0,17504,2,Radiology
1580,LGB,Long Beach - Harbor-UCLA,X-RAY RAD EXAM EYE FB,230.0,851.925,70030,428,0,17504,2,Radiology
1581,LGB,Long Beach - Harbor-UCLA,X-RAY RIBS BIL 3V,400.0,1445.2407692307693,71110,428,0,17504,2,Radiology
1582,LGB,Long Beach - Harbor-UCLA,X-RAY RIBS BIL 3V RO,400.0,1445.2407692307693,71110,428,0,17504,2,Radiology
1583,LGB,Long Beach - Harbor-UCLA,X-RAY RIBS BIL W/PA CHEST 4V,516.0,2480.891666666667,71111,428,0,17504,2,Radiology
1584,LGB,Long Beach - Harbor-UCLA,X-RAY RIBS UNI & PA CXR RO,364.0,635.5984000000001,71101,428,0,17504,2,Radiology
1585,LGB,Long Beach - Harbor-UCLA,X-RAY RIBS UNI W/PA CHEST 3V,364.0,635.5984000000001,71101,428,0,17504,2,Radiology
1586,LGB,Long Beach - Harbor-UCLA,X-RAY SACRUM & COCCYX 2V,230.0,660.5291666666666,72220,428,0,17504,2,Radiology
1587,LGB,Long Beach - Harbor-UCLA,X-RAY SACRUM & COCCYX 2V RO,230.0,660.5291666666666,72220,428,0,17504,2,Radiology
1588,LGB,Long Beach - Harbor-UCLA,X-RAY SCAPULA COMPLT,958.0,696.2749999999999,73010,428,0,17504,2,Radiology
1589,LGB,Long Beach - Harbor-UCLA,X-RAY SCAPULA COMPLT RO,958.0,696.2749999999999,73010,428,0,17504,2,Radiology
1590,LGB,Long Beach - Harbor-UCLA,X-RAY SHOULDER COMPLT 2V,460.0,576.2214285714286,73030,428,0,17504,2,Radiology
1591,LGB,Long Beach - Harbor-UCLA,X-RAY SHOULDER COMPLT 2V RO,460.0,576.2214285714286,73030,428,0,17504,2,Radiology
1592,LGB,Long Beach - Harbor-UCLA,X-RAY SKULL COMPLT 4+V,379.0,2435.9545454545455,70260,428,0,17504,2,Radiology
1593,LGB,Long Beach - Harbor-UCLA,X-RAY SKULL COMPLT 4+V RO,379.0,2435.9545454545455,70260,428,0,17504,2,Radiology
1594,LGB,Long Beach - Harbor-UCLA,X-RAY SOFT TISS NECK,455.0,847.981304347826,70360,428,0,17504,2,Radiology
1595,LGB,Long Beach - Harbor-UCLA,X-RAY STERNOCLAVICULAR JTS 3V,569.0,624.3829166666666,71130,428,0,17504,2,Radiology
1596,LGB,Long Beach - Harbor-UCLA,X-RAY STERNUM 2V RO,482.0,729.2025,71120,428,0,17504,2,Radiology
1597,LGB,Long Beach - Harbor-UCLA,X-RAY TIBIA & FIBULA AP & LAT,320.0,625.0632352941177,73590,428,0,17504,2,Radiology
1598,LGB,Long Beach - Harbor-UCLA,X-RAY TM JOINTS BIL,248.0,1355.7977272727271,70330,428,0,17504,2,Radiology
1599,LGB,Long Beach - Harbor-UCLA,X-RAY TM JOINTS BIL RO,248.0,1355.7977272727271,70330,428,0,17504,2,Radiology
1600,LGB,Long Beach - Harbor-UCLA,X-RAY T-SPINE W/SWIMMERS,364.0,776.3195238095237,72072,428,0,17504,2,Radiology
1601,LGB,Long Beach - Harbor-UCLA,X-RAY WRIST COMPLT 3+V,320.0,618.1530303030303,73110,428,0,17504,2,Radiology
1602,LGB,Long Beach - Harbor-UCLA,X-RAY WRIST COMPLT 3+V RO,320.0,618.1530303030303,73110,428,0,17504,2,Radiology
1603,LGB,Long Beach - Olive View,3D RENDERING W/INTERP&POSTPROC DIFF WORK STATION,680.0,1981.1170370370367,76377,304,0,10939,3,MRI
1604,LGB,Long Beach - Olive View,3D RNDR I&R CT MRI US/OTH REQ POSTPCX DIFF WORK STATION,680.0,1981.1170370370367,76377,304,0,10939,3,MRI
1605,LGB,Long Beach - Olive View,BONE/JOINT WHOLE BODY,1442.0,4428.198125000001,78306,304,0,10939,3,Nuclear Medicine
1606,LGB,Long Beach - Olive View,BONE/JT 3 PHASE STUDY,2004.0,3879.109411764706,78315,304,0,10939,3,Nuclear Medicine
1607,LGB,Long Beach - Olive View,BRAIN PET MET EVAL,6260.0,7781.619285714287,78608,304,0,10939,3,PET CT
1608,LGB,Long Beach - Olive View,CARDIAC GATED SNGL MUGA,1533.0,4365.742222222221,78472,304,0,10939,3,Nuclear Medicine
1609,LGB,Long Beach - Olive View,CARDIOV STRESS TEST EXERCISE&/OR RX CONTIN ECG W/SUPV I&R,487.0,,93015,304,0,10939,3,Nuclear Medicine
1610,LGB,Long Beach - Olive View,CMPT TOMOGRPH CRV SPN;W/CONTRS,1780.0,3153.2565,72126,304,0,10939,3,CT
1611,LGB,Long Beach - Olive View,CMPT TOMOGRPH THORAX;W/CONTRST,2000.0,3438.466428571429,71260,304,0,10939,3,PET CT
1612,LGB,Long Beach - Olive View,CMPT TOMOGRPH THORX;WO CONTRST,1490.0,2488.534242424242,71250,304,0,10939,3,CT
1613,LGB,Long Beach - Olive View,CT ABD & PELVIS W/CONTRAST,2070.0,5298.704615384616,74177,304,0,10939,3,PET CT
1614,LGB,Long Beach - Olive View,CT ABD & PELVIS W/O CONTRAST,1480.0,4437.36,74176,304,0,10939,3,CT
1615,LGB,Long Beach - Olive View,CT ABD & PELVIS W/O CONTRST 1+ BODY REGNS,2450.0,6703.204782608696,74178,304,0,10939,3,CT
1616,LGB,Long Beach - Olive View,CT ABD; W/CONTRST MATL,2070.0,4621.216399999999,74160,304,0,10939,3,CT
1617,LGB,Long Beach - Olive View,CT ABD;WO & W/CONTRST&OTH SECT,2450.0,4193.6188,74170,304,0,10939,3,CT
1618,LGB,Long Beach - Olive View,CT ABDOMEN; W/O CONTRAST MATL,1480.0,2678.7987999999996,74150,304,0,10939,3,CT
1619,LGB,Long Beach - Olive View,CT ANGIO ABD&PLVIS CNTRST MTRL W/WO CNTRST IMGES,2450.0,7799.14409090909,74174,304,0,10939,3,CTA
1620,LGB,Long Beach - Olive View,CT CERVICAL SPINE;W/O CONTRAST,1490.0,2839.8679166666666,72125,304,0,10939,3,CT
1621,LGB,Long Beach - Olive View,CT HEAD/BRAIN; W/CONTRAST MATL,2264.0,2892.060909090909,70460,304,0,10939,3,CT
1622,LGB,Long Beach - Olive View,CT HEAD/BRAIN; W/O & W/CONTRST,2891.0,3735.8188,70470,304,0,10939,3,CT
1623,LGB,Long Beach - Olive View,CT HEAD/BRAIN; WO CONTRAST MAT,2000.0,2642.316,70450,304,0,10939,3,PET CT
1624,LGB,Long Beach - Olive View,CT HEART CONTRAST EVAL CARDIAC STRUCTURE&MORPH,900.0,3367.466428571429,75572,304,0,10939,3,CTA
1625,LGB,Long Beach - Olive View,CT HEART NO CONTRAST QUANT EVAL CORONRY CALCIUM,216.0,1536.5144444444445,75571,304,0,10939,3,CTA
1626,LGB,Long Beach - Olive View,CT LOWER EXT; W/O CONTRST MATL,1450.0,3865.1097368421047,73700,304,0,10939,3,CT
1627,LGB,Long Beach - Olive View,CT LOWER EXTREMITY; W/CONTRAST,2000.0,4939.9921875,73701,304,0,10939,3,CT
1628,LGB,Long Beach - Olive View,CT LTD/LOCALIZED F/U STUDY,641.0,1861.098666666667,76380,304,0,10939,3,CT
1629,LGB,Long Beach - Olive View,CT LUMBAR SPINE;W/CONTRST MATL,2000.0,3658.1760000000004,72132,304,0,10939,3,CT
