Procedure ID,HCPCS/CPT Code,Description,Gross Charge,Undiscounted Cash Price
45646,0C1713    ,SCREW T2 LCK FT6.5X100MM,2544,2544
45654,0V2632    ,LENS IOL DIOP +19.5     ,280,280
45655,0V2632    ,LENS IOL PST ASPH 19D   ,280,280
45656,          ,SUTURE ETHLN 10-0 7718G ,343,343
45660,0C1776    ,SURFACE ARTC 00596205012,8954,8954
45661,0C1713    ,SET ARTHSCP FX SCRPN    ,9762,9762
45681,          ,BUTTON INSERTER SHLDR   ,2797,2797
45682,          ,PASSER SUTLSO QCK CRSNT ,3037,3037
45687,0C1713    ,SCREW MTPHSL T8 2.7X14  ,453,453
45688,0C1713    ,ROD CONN H2 CMPCT 5X200 ,2301,2301
45689,0C1776    ,SURFACE ARTC YLW66X42X14,17967,17967
45694,0C1713    ,PLATE 84MM SS LG FRAG ST,2831,2831
45695,          ,DEVICE CLSR SUT WECK EFX,2186,2186
45696,0C1789    ,IMPLANT BRST 45-500ML   ,8220,8220
45703,0C1713    ,PLATE V-AX LT 4HL 89MM  ,11349,11349
45704,0C1713    ,SCREW V-AX ORTH 3.5X50MM,716,716
45705,          ,ENDCAP XCORE 16X16X40 0D,17686,17686
45706,0C1776    ,STEM FEM STD OFST CSTM A,13928,13928
45707,0C1776    ,INSERT ACTB 623-00-32D  ,7461,7461
45708,0C1776    ,HEAD CERM BIOLX 32MM    ,7461,7461
45709,0C1776    ,STEM FEM ACLD 2 1 132D  ,29656,29656
45712,          ,TUBE FD 22IN 10FR       ,1585,1585
45713,0C1882    ,CRT-D QUAD DF4 CD326540Q,100000,100000
45714,0C1900    ,LEAD PCNG QRTET 1458Q/86,27153,27153
45717,0C1713    ,PLATE MED PEEK-OPTMA LCK,32479,32479
45718,0C1776    ,COMP FEM 2 LT KN CRU RET,15917,15917
45720,0C1776    ,COMPNT FEM 5510-F-302   ,13629,13629
45721,0C1776    ,BEARING X3 TRI CS S SZ2 ,9451,9451
45724,0C1789    ,IMPLANT BRST GEL 150ML  ,8210,8210
45725,0C1789    ,IMPLANT BRST GEL 450ML  ,8467,8467
45727,0C1776    ,NECK FEM 8D SHRT CBLT   ,4480,4480
45728,0C1776    ,LINER ACTB 46MM MED     ,9948,9948
45729,0C1776    ,INSERT ACTB 28-52MM     ,7461,7461
45736,0C1776    ,CLAW FEM 100MM LG TROCH ,8070,8070
45738,0C1713    ,SCREW ESCLDE 42.5X6.5X25,982,982
45739,0C1874    ,STENT CNTR 16X124MM 14FR,69257,69257
45741,0C1713    ,SCREW LCP TIB S/T 3.5X85,1433,1433
45742,0C1713    ,PLATE 02.124.209        ,15050,15050
45743,0C1776    ,INSRT TIB3 9 KN STAB TRT,16713,16713
45745,0C1892    ,SHTH PLWY 10FX.38X30    ,1626,1626
45746,0C1894    ,INTRO SHTH PLWY 11F 5X30,1585,1585
45747,0C1894    ,SHTH PEELAWAY 13FRX30   ,1585,1585
45748,0C1894    ,INTRO SHTH PLWY 15F 30CM,1585,1585
45755,          ,CAP END +15MM IM NAIL T2,1946,1946
45758,          ,VALVE AORTIC 505DA18    ,55615,55615
45759,          ,VLV CNDT MV HNCK 2 29MM ,49267,49267
45761,0V2632    ,LENS IOL PST ACRYLC 22.0,280,280
45763,0C1874    ,STENT THOR AOR 15CM 28MM,100000,100000
45764,0C2621    ,PCMKR INTUA 270 CRTP IS1,100000,100000
45765,0C1713    ,SCREW CORT 2.7X16       ,486,486
45766,0V2630    ,LENS IOL AC 13.0X17.5D  ,177,177
45767,0V2632    ,LENS IOL +18 DIOP 13X6MM,280,280
45769,0V2632    ,LENS IOL DIOP +23.5     ,280,280
45772,          ,SUTURE SILK 2-0 685G    ,41,41
45779,0C1713    ,SCREW ASNS FT/HND 2X15X6,2171,2171
45781,          ,CAGE SPN PEEK 8X12X25   ,17128,17128
45783,0C1713    ,SCREW CANC LOPRO 25MM   ,1380,1380
45785,0C1776    ,IMPLANT FX .8MM 2.2MM   ,16116,16116
45787,0C1713    ,SCREW NON LOCKG 3.5 X 26,237,237
45790,0C1713    ,SCREW BN 2.5MM 20MM     ,1575,1575
45792,0C1713    ,SCREW BN 3.5MM 20MM     ,2118,2118
45793,0C1713    ,SCREW BN 3.5MM 24MM     ,1629,1629
45806,0C1713    ,PLATE 35X6.5X1.65MM     ,4003,4003
45807,0C1713    ,PLATE 35MM MNDB 4 HL CRS,3751,3751
45809,0C1713    ,PLATE BN SS L230MM LCP R,15765,15765
45812,0C1713    ,NAIL IM TI 130DD 11X380M,15194,15194
45816,          ,FILLER BN CA PHOS 10ML  ,26552,26552
45817,          ,NDL DLV CMNT NRN SRS 8GA,1585,1585
45820,0C1769    ,GWIRE VASC 145CM .014IN ,1749,1749
45821,0C1776    ,STEM FEM HIP TPR 136X7MM,26114,26114
45823,0C1776    ,SPACER CSTS 10MM        ,28927,28927
45825,          ,SYSTEM ENDO DSCT ROD HRV,13098,13098
45826,0C1713    ,NAIL T2 TIB STD 11X285MM,15858,15858
45828,0C1874    ,STENT THOR AOR 10CM 21MM,100000,100000
45829,0C1874    ,STNT GRFT ENDRT 166MM20F,100000,100000
45831,0C1874    ,STENT GFT ENDU 16X24X124,69257,69257
45833,0C1713    ,ROD CONN SPN MED 50-60MM,2551,2551
45834,0C1776    ,AUGMNT TIB LM/RL 5MM SZ6,6821,6821
45835,0C1776    ,AUGMNT TIB RM/LL 5MM SZ6,6821,6821
45836,0C1713    ,PLATE LCP14HL 189X11X3.4,5166,5166
45838,0C1713    ,SCREW SNTH 2.4X10 0     ,533,533
45840,          ,DRILL KIT CONTIN CMPRSN ,7636,7636
45844,0C1776    ,STEM FEM 14 HAP HIP     ,54756,54756
45846,0C1874    ,STNT GRFT ENDU 28X13MM  ,100000,100000
45847,0C1874    ,STENT GFT CNTR 16X10X124,69257,69257
45848,0C1776    ,STEM RAD ELB 7X7MM      ,16584,16584
45849,0Q4118    ,MATRISTEM MICRO 1 MG    ,25,25
45853,0C1776    ,SURFACE ARTC 00596203014,8954,8954
45854,          ,BAR ASSMBLY TENSYL RECLM,8666,8666
45856,0C1776    ,BODY PRX BDY 75X20 135D ,23368,23368
45860,0C1713    ,SCREW BN LCK 2.7X24MM   ,1336,1336
45867,0C1713    ,SCREW LCP T8 2.7X22MM   ,1283,1283
45868,0C1713    ,SCREW MDFT T8 2.7X26MM  ,1283,1283
45869,0C1713    ,SCREW LCK S/T RCS 28MM  ,1283,1283
45870,0C1713    ,SCREW 2.7X50 LCP 4FT MD ,1283,1283
45871,0C1713    ,SCREW BN 2.7M 12M SS T8 ,453,453
45872,0C1713    ,SCREW BN 2.7MM SS       ,453,453
45875,          ,FILLER BONE VOID NRN 5ML,13665,13665
45882,0C1713    ,SCREW LCK T7 2.7X14     ,2142,2142
45883,0C1713    ,SCREW BN 4X38X13MM      ,1614,1614
45889,0C1887    ,CATH GD PRFSN DS2N025-65,3517,3517
45897,0V2632    ,LENS IOL DIOP +17.0     ,280,280
45898,          ,SUTURE ETHLN 9-0 12IN   ,307,307
45901,0C1713    ,SCREW MINI MAX DRV 2X7MM,959,959
45902,0C1713    ,SCREW MINI MAX DRI 2X5MM,1125,1125
45903,0C1713    ,PLATE MXFCL MINI LT .6MM,2183,2183
45904,          ,BIT DRL 1.3MM MINI MXLCK,4196,4196
45905,0C1713    ,PLATE MNI MXLCK ANKL 2HL,12774,12774
45908,          ,KWIRE FX 9MM            ,813,813
45909,0C1713    ,SCREW BN MAX/LCK 2.4X12 ,237,237
45910,0C1874    ,STENT EVAS 93MM 24-16MM ,68561,68561
45915,0C1874    ,STENT GFT ENDR 124X16X14,68561,68561
45917,0C1887    ,CATHETER GD .014IN MIC 2,13523,13523
45919,0C1776    ,SHELL ACTB TRLG 50X28MM ,14922,14922
45920,0C1776    ,BASEPLATE TIB KN2 RT SZ3,9053,9053
45921,0C1776    ,COMPNT FEM SZ 4 RT      ,20891,20891
45922,0C1776    ,COMPNT PTLA SZ 1 10MM   ,2868,2868
45923,0C1776    ,COMPNT TIB RT SZ9       ,7461,7461
45926,          ,BIT DRL QCK CONN 3.2X40 ,1585,1585
45928,0C1776    ,HEAD FEM COCR CTPR+10X28,3360,3360
45931,0C1713    ,PLATE SM STR MNDB 4 HL A,3812,3812
45935,0C1776    ,SHELL ACTB 56MM LMT HL R,8954,8954
45936,0C1776    ,STEM FEM 133 TPRLC TYPE ,22383,22383
45939,          ,SPLINT ORTHOGNATHIC JAW ,16585,16585
45941,          ,BIT DRL 2.7MM MINI MXLCK,4515,4515
45942,0C1776    ,HEAD FEM HIP SZ3 64MM   ,8327,8327
45943,0C1876    ,STNT XPRS PM 8X20X135   ,9248,9248
45944,0C1876    ,STNT BIL HLNK 6X12X135  ,9248,9248
45945,0C1876    ,STENT VASC BLLN 8X19X135,11137,11137
45951,0C1713    ,SCREW BN 3.0MM 24MM     ,1206,1206
45958,0C1713    ,SCREW SPN CORT CSPR 4X42,21290,21290
45965,0C1713    ,SCREW CRTX SFTP 2.7X30MM,377,377
45969,          ,DEV REVSC SOLTR 3-5.5X31,85675,85675
45970,          ,DEV REVSC SOLTR 2-4X31  ,87389,87389
45973,0C1874    ,STENT TRNSHPTIC FC 10X60,21291,21291
45974,0C1874    ,STENT BIL 10X8.5X80MM   ,21291,21291
45975,0C1751    ,CATH MID VASC ACCESS 20G,1812,1812
45976,0C1751    ,CATH MDLN PWR 20GA 10CM ,1812,1812
45978,0C1751    ,CATH PWRGID 20G 10CM BAS,1498,1498
45979,          ,KIT DRSG PICC CHNG PWRGL,201,201
45981,0C1776    ,SHELL ACTB RNGLC+ 50MM  ,8954,8954
45983,0C1776    ,STEM TPRLC POR 8X136    ,22383,22383
45984,0C1776    ,HEAD FEM 32MM HIP TYP 1 ,6467,6467
45987,0C1713    ,PLATE SHRT MNDB 4 HL LCK,4378,4378
45988,0C1713    ,SCREW TI 5MM 2MM MND LCK,1262,1262
45992,0C1713    ,SCREW DRILL 2.0X12X8    ,1814,1814
45993,0V2632    ,LENS IOL DIOP +11.5     ,280,280
45994,0C1713    ,PLATE CLVCL RT CNTRL 3RD,5369,5369
45999,0C1876    ,STENT ABS PRO 7X100X135 ,10998,10998
46000,0C1876    ,STENT ABS PRO 7X60X135  ,10302,10302
46005,0C1713    ,PLATE NAR ACLS2 RT VOLR ,11103,11103
46006,0C1776    ,COMPNT TIBPLT 2MIC 62X41,9968,9968
46007,0C1776    ,COMPNT FEM D LT CRU NXGC,19200,19200
46008,0C1776    ,SURFACE ARTC SZ CH 58X40,8954,8954
46009,0C1713    ,SCREW V-AX ORTH 3.5X40MM,309,309
46010,0C1768    ,GRAFT CV ENDRNT 82X20X16,47288,47288
46013,0C1713    ,PLATE BNE L150 TROCH    ,12450,12450
46014,0C1713    ,CABLE TROCH 6704-8-240  ,1965,1965
46019,0C1874    ,STENT GRFT VIABAHN 7FR  ,51439,51439
46020,0C1874    ,STENT GRFT VIABAHN 6FR  ,38910,38910
46021,0C1874    ,STENT GRFT 40X40MM 20CM ,100000,100000
46022,0C1713    ,SCREW SPN RELNC 3-00-001,709,709
46023,0C1713    ,SCREW SPN RELNC 6.5X40MM,9135,9135
46024,0C1713    ,SCREW SPN RELNC 6.5X45MM,9135,9135
46028,0C1713    ,ANCH SUT AR-1923PS PEEK ,3515,3515
46032,0C1874    ,STNT GFT ENDRNT 20F 145 ,100000,100000
46033,0C1874    ,STNT GRFT 156X16X10MM16F,89095,89095
46034,0C1876    ,STENT ABS PRO 7X80X135  ,10302,10302
46035,          ,PIN GD PATIENT SPCFC    ,3996,3996
46036,0C1776    ,COMPNT FEM SZ 5 RT      ,19200,19200
46042,          ,EXPNDR TISS 185-285ML2CH,14850,14850
46043,          ,CAGE 11X25X10X6MM       ,13956,13956
46046,0C1776    ,SHELL ACTB RNGLC + 54MM ,9401,9401
46047,0C1776    ,LINER ACTB E-PLY 24 36MM,9948,9948
46051,          ,CATH IMAG 135CM 2.7FR   ,13608,13608
46053,0V2632    ,LENS IOL DIOP +18.5     ,280,280
46055,          ,CAGE LAT 7D 18X50X10MM  ,39965,39965
46056,0C1713    ,SCREW BN ANKL 2.4MM 10MM,1510,1510
46057,0C1713    ,SCREW BN 2.4MM 16MM FT A,1007,1007
46058,0C1713    ,SCREW MINI MAXLCK 2.4X14,1007,1007
46060,0C1769    ,GUIDEWIRE VASC STD .035I,1061,1061
46061,0C1789    ,IMPLANT BRST 800ML STY 4,8220,8220
46063,0Q4116    ,ALLODERM 1SQCM          ,307,307
46064,0C1776    ,CMPNT FEM 360D 65 VNGRD ,48765,48765
46065,0C1776    ,AUGMENT FEM 65MMX5MM VNG,8167,8167
46066,0C1776    ,CMPNT FEM AUG 360D 65X5 ,8167,8167
46068,0C1713    ,SCREW CORT AR-13380-48  ,956,956
46072,0C1776    ,AUGMENT VNGRD KN 65X5MM ,10018,10018
46073,0C1776    ,STEM BMT SPLND KN 20X80 ,11352,11352
46074,0C1776    ,CMPNT KN AUGM OFST 2.5  ,5599,5599
46075,0C1776    ,CMPNT TIB TRAY ML71XAP46,17717,17717
46076,0C1776    ,WING TIB CRUC BMT LG 360,5718,5718
46077,0C1776    ,STEM  KNEE V2 18MMX120MM,13261,13261
46079,0C1874    ,STNT GFT AAA LT 16X28MM ,69257,69257
46082,0C1713    ,SCREW LCP CANN 4.0X36MM ,1814,1814
46083,0C1713    ,SCREW CANN 4.0X34       ,2071,2071
46084,0C1776    ,STEM FEM HIP MOD P      ,5599,5599
46085,0C1874    ,STENT COR INTGR 2.25X08 ,18028,18028
46089,          ,TISSUE CANC CUBE 6-10 30,4548,4548
46090,0C9364    ,PERMACOL PORCN IMP 1SQCM,158,158
46091,0C9364    ,PERMACOL PORCN IMP 1SQCM,158,158
46092,0C9364    ,GRAFT PRMCOL 20X10X1.5  ,176,176
46093,0C9364    ,PERMACOL PORCN IMP 1SQCM,174,174
46094,0C9364    ,PERMACOL PORCN IMP 1SQCM,158,158
46095,0C9364    ,GRAFT PRMCOL 20X15X1    ,158,158
46096,0C1876    ,STENT ABS PRO 6X60X135  ,10302,10302
46097,0C1876    ,STENT ABS PRO 6X80X135  ,10302,10302
46099,0C1789    ,IMPLANT BREAST 45-460   ,8220,8220
46100,          ,SIZER BREAST RND 320ML  ,1205,1205
46101,0C1768    ,GFT CV DSTFL SB 6X70    ,22840,22840
46104,0C1725    ,CATH BLN 2.5X60MM 150CM ,5704,5704
46106,0C1725    ,CATH BLN 4X150MM 150CM  ,7452,7452
46108,0L8614    ,IMPLANT COCLR ABTMNT 4X6,28227,28227
46110,0L8690    ,IMPLANT BAHA BIA300 4MM ,28227,28227
46114,          ,PROSTHESIS OSS 4.75X.6MM,2715,2715
46116,          ,GRAFT TNDN FLEXIGRAFT SE,13780,13780
46117,0C1776    ,COMPNT TIBTRY KN SZ4    ,9948,9948
46122,0C1713    ,PLATE CSPN SPDR L1 26MM ,12053,12053
46124,0C1713    ,PLATE SPNL 2LVL 45MM    ,12053,12053
46125,0C1713    ,SCREW SPN CANN 7.5X4MM  ,13956,13956
46127,          ,GRAFT BN SUB VTSS 1.2ML ,3154,3154
46129,0C1776    ,COMPNT TIB KN SZ3 3.5MM ,9948,9948
46131,0C1789    ,IMPLANT BREAST 45-550   ,8220,8220
46132,0C1789    ,IMPL BRST STY 20 260ML  ,8220,8220
46137,          ,PIN BREAKWAY 2.4 ARTHX  ,1114,1114
46138,0C1898    ,LEAD CPSR FXNVS 407645  ,6192,6192
46140,0C1776    ,STEM FEM FLUT KN 16X150 ,8197,8197
46144,0C1713    ,SCREW SPN RELNCE 6.5X30 ,9135,9135
46145,0C1713    ,SCREW SPN RELNCE 7.5X55 ,9135,9135
46147,0C1713    ,SCREW SPN RELNCE 6X50   ,7613,7613
46150,0C1713    ,SCREW PEDCL TI 7.5X40MM ,9135,9135
46151,0C1713    ,ROD SPN RLNC CRVD 6X45MM,2551,2551
46152,0C1713    ,PLATE STD BN RT ORTH    ,17661,17661
46157,0C1713    ,PLATE SYN ANG 449.034   ,2835,2835
46158,0C1776    ,JNT TOE 15X2-5.5X1.2MM  ,12356,12356
46160,0C1713    ,ANCHOR ICNX INTLBR 2.3MM,3597,3597
46162,          ,BIT DRL ICONIX 2.3MM    ,3497,3497
46163,0C1713    ,SCREW LCK TI 3X14       ,1375,1375
46172,          ,KWIRE 1.1MM I-FUSE      ,506,506
46173,          ,KWIRE 0.9MM I-FUSE      ,506,506
46174,0C1874    ,STENT ABS PRO 8X40X80   ,12529,12529
46175,0C1876    ,STENT ABS PRO 7X40X135  ,8701,8701
46176,          ,PIN SPED RIM 45MM STRL  ,1046,1046
46178,          ,PIN SPEED NONRIM 65MM   ,1046,1046
46179,0C1776    ,BASEPLATE GNSIS2 2RT KN ,11441,11441
46180,0C1776    ,SPACER PS GS2 FEM SZ4 RT,19896,19896
46181,0C1776    ,INSERT TIB XLPE 1-2X11  ,8456,8456
46182,          ,COIL EMBOL 10MM X 20CM  ,7214,7214
46187,0C1713    ,SCREW ALOY MINI 11X2MM  ,983,983
46188,0C1713    ,SCREW ALOY MINI 13X2MM  ,983,983
46191,0C1713    ,SCREW ANK 3.5MM 18MM    ,1789,1789
46192,          ,KWIRE FX 150MM 1.6MM    ,1428,1428
46200,          ,WIRE FX 1.6MM 150MM DRL ,1853,1853
46203,0C1713    ,POST EX FIX 11MM STR    ,1950,1950
46204,          ,POST EX FX 11MM 30D     ,2651,2651
46205,          ,ROD EXFX HFFMN3 11X350MM,7050,7050
46206,          ,PIN HLF APX EXFX180X5X60,2670,2670
46207,          ,PIN XTRN FX 4X200       ,2628,2628
46208,0C1713    ,PLATE MED MNDB 4 HL .8MM,2960,2960
46211,0C1776    ,COMPNT FEM NRW RT PS SZ5,15917,15917
46213,0C1874    ,STNT GRFT ENDU 13X166MM ,100000,100000
46214,0C1874    ,STNT ENDU ILAC13X13X82MM,64733,64733
46216,0C1776    ,INSERT TIB UHMWPE 2 13MM,7461,7461
46226,          ,DILATOR TPR 21.5CM 2-4MM,130,130
46230,0C1713    ,PLATE ACLC2 RT VOLR DIST,11902,11902
46231,0C1874    ,STNT GFT 12CM 23X14.5MM ,100000,100000
46234,0C1776    ,INSERT TRTHLN TIB G-616 ,15132,15132
46236,0C1713    ,PLATE V-AX XTND 4HL 96MM,12535,12535
46237,0C1713    ,SCREW V-AX ELB 2.7X50MM ,1078,1078
46238,0C1713    ,SCREW BN 2.7MM 55MM     ,1078,1078
46239,0C1713    ,SCREW V-AX ELB 2.7X18MM ,829,829
46240,0C1713    ,SCREW V-AX ORTH 3.5X46MM,300,300
46241,0C1713    ,PLATE PMMA SZ6 74X50MM  ,10667,10667
46242,0C1776    ,AUGMNT TIB RM/LL 10MM S3,6665,6665
46243,0C1776    ,BLOCK TRI TIB LT 3 10MM ,7407,7407
46244,0C1776    ,STEM FEM FLUT KN 14X150 ,8197,8197
46245,0C1776    ,CUP ACTB GRPTN PNCL 62  ,30366,30366
46246,0C1713    ,SCREW BN 5.0X50 TPRD    ,1788,1788
46247,0C1713    ,SCREW BN 5.0X45 TPRD    ,1788,1788
46248,0C1713    ,SCREW BN 5.0X40 TPRD    ,1788,1788
46249,0C1713    ,SCREW V-AX NLCK 2.7X18  ,751,751
46250,0C1713    ,SCREW V-AX NLCKG 2.7X38 ,669,669
46251,0C1713    ,SCREW BN NLCK 2.7X45MM  ,669,669
46252,0C1713    ,SCREW V-AX NLCK 2.7X36  ,688,688
46253,0C1776    ,LNR DURMR NEUT 32X56    ,5599,5599
46254,0C1776    ,COMPNT SHLDR HUM SZ1 LT ,26001,26001
46255,0C1713    ,SCREW TRMA LCK 2.7X12MM ,1347,1347
46256,0C1713    ,SCREW BN 2.7MM 14MM DIST,1347,1347
46257,0C1713    ,SCREW BN 3.5MM 50MM NLCK,1149,1149
46258,0C1776    ,STEM FEM HIP 6276-1-021 ,27190,27190
46259,0C1713    ,PLATE TROCH 6704-3-093  ,21291,21291
46260,0C1776    ,STEM FEM CMNT HIP SZ5   ,13928,13928
46261,0C1776    ,CEMENTRALIZER HIP 18    ,631,631
46262,          ,GRAFT BN DBM PTTY 1CC   ,1204,1204
46263,          ,SPACER RLNC 7D 14X11X16 ,13956,13956
46264,          ,CAGE SPNL 14X11X7MM RLNC,10277,10277
46265,          ,BLADE SCREWDRVER T10-180,4563,4563
46266,0C1713    ,PLATE SUPER LATRL 5HL RT,13253,13253
46267,0C1713    ,SCREW V-AX ELB 3.5X12MM ,1271,1271
46268,          ,SPACER PEEK 7D 14X11X5MM,13956,13956
46269,0C1776    ,CENTRALIZER DISTAL 12MM ,1101,1101
46270,0C1776    ,STEM FEM CMNT STD 14X135,15718,15718
46271,0C1776    ,HEAD FEM CERM 40+7XB    ,8456,8456
46272,0C1776    ,AUGMENT TRI POST SZ2 10 ,7476,7476
46273,0C1776    ,CMPNT AUG TRTHLN 5MM RT ,7117,7117
46274,0C1776    ,STEM FEM KN PRSFT 100X13,7925,7925
46275,0C1776    ,BLOCK AUGMT TRTHLN 2 10 ,11811,11811
46276,0C1776    ,AUGMNT TIB RM/LL 10MM S1,6665,6665
46277,0C1776    ,INSERT TIB 1 13MM KN TTL,23749,23749
46278,0C1776    ,STEM EXTN TIV 130X175   ,9551,9551
46279,          ,DEFIB PAD HEARTSTRT SMRT,1041,1041
46280,0C1785    ,PACEMKR ALTR 49X54 S205 ,49128,49128
46282,0C1713    ,SCREW BN 3.5MM 18MM     ,1629,1629
46283,0C1713    ,PLATE 6HL  MAXLOCK      ,15431,15431
46284,0C1776    ,LINER HUM EQNX +2.5X38MM,8351,8351
46285,          ,COIL EMBL 4CM 2MM CNCRTO,5909,5909
46286,          ,COIL EMBL 6CM 2MM CNCRTO,5909,5909
46287,          ,COIL EMBL 6CM 2MM CNCRTO,5652,5652
46288,          ,COIL EMBL 4CM 3MM CNCRTO,5909,5909
46289,          ,COIL EMBL 8CM 3MM CNCRTO,5909,5909
46290,          ,COIL EMBL 8CM 4MM CNCRTO,5909,5909
46292,          ,COIL EMBL NYLN HLCL 5X15,5909,5909
46293,          ,COIL EMBL 20CM 6MM .0125,5909,5909
46294,          ,COIL EMBL 30CM 7MM CNCRT,5909,5909
46295,          ,COIL EMB CNCRTO 30CM10MM,5909,5909
46300,0C1887    ,CATH INFS 2.3FR 153CM   ,5980,5980
46301,          ,DETACHER INSTANT COIL   ,4535,4535
46302,0C1776    ,AUGMENT ACTB REV 58X20  ,22204,22204
46304,0C1776    ,AUGMENT ACTB HIP 15X58MM,16653,16653
46305,0C1776    ,SHELL ACTB HIP HEMI 64MM,19732,19732
46306,0C1776    ,HEAD FEM ZML 9026-28    ,3920,3920
46307,0C1776    ,INSERT HIP RSTR 28X54MM ,7461,7461
46308,0C1776    ,LINER MDM COCR 48MM     ,9948,9948
46309,          ,BLADE STARTER CUP 56MM  ,9199,9199
46310,          ,CAGE 11 X 25 X 12 X 6MM ,38061,38061
46312,          ,CATHETER FLWGATE 8F 95CM,17011,17011
46314,0C1769    ,GWIRE VASC 300CM .014IN ,2398,2398
46315,0C1713    ,SCREW BN 2.7MM 30MM     ,300,300
46317,0C1776    ,COMPNT ECNTRC SHLDR 1 RT,26001,26001
46318,0C1776    ,STEM GLOBAL UNITE SZ8   ,20180,20180
46319,0C1776    ,RESTRCTOR CMNT BSTP OD8M,853,853
46322,0C1769    ,GUIDEWIRE ORTHO 1.4 MM X,1490,1490
46323,0C1713    ,SCREW ORTH S/T LCK2.3X15,973,973
46324,0C1713    ,SCREW ORTH S/T LCK 2.3X9,909,909
46325,0C1713    ,SCREW PROFYL 53-23013   ,1001,1001
46326,0C1713    ,SCREW BCSCREW 5.5 TRPL  ,2929,2929
46327,          ,BLADE CUP FNSH SURG 56MM,9199,9199
46328,0C1713    ,SCR BN 5MM 46MMT25 STRDR,1870,1870
46329,0C1713    ,SCREW T25 LCK ANG 5X38MM,1870,1870
46330,0C1713    ,SCRW BN 5 36 TI T25 STRD,1870,1870
46331,0C1713    ,SCRW BN 5 40 TI T25 STRD,1870,1870
46332,          ,BIT DRL 331MM 3.9MM 4.2M,6762,6762
46334,0C1776    ,STEM HUM STD 122MM 8MM  ,26860,26860
46335,0C1887    ,CATH ANG 145D 6F 110CM  ,3477,3477
46336,0C1894    ,KIT PERCUTANEOUS 9FR    ,853,853
46340,          ,SHVR BLDE 4.2 GRT WHT   ,1521,1521
46341,0C1776    ,COMPNT FEM NRW LT PS SZ5,15917,15917
46342,0C1894    ,SHEATH HYD L90 8F       ,1795,1795
46344,0C1893    ,INTRO CATH 90CM 5FR CFLO,1585,1585
46346,          ,NDLE BX 22GA 15CM CANN  ,693,693
46347,0C1894    ,SET INTRODUCER 15CM 6FR ,1651,1651
46349,          ,NDL BX 15CM 22GA ECHTP  ,465,465
46350,          ,ADAPTER TBG M-PURP STRL ,164,164
46352,          ,GRFT BN DBM 10ML PTTY   ,11713,11713
46353,          ,GRAFT BN DBM PUTTY 5CC  ,6890,6890
46354,          ,BNGRFT DBM CRNCH JR 1ML ,1204,1204
46355,          ,GRAFT BNE CANC 1-4M 15C ,2174,2174
46356,          ,GRAFT BNE CANC 1-4M 30C ,4548,4548
46357,          ,GRAFT BN CANC 15ML 1-4MM,4168,4168
46358,          ,GRAFT BN CANC CRSH 30ML ,6317,6317
46359,          ,PUTTY GRFTN ORTHBLND 5ML,5138,5138
46360,          ,PUTTY GRFTN ORTHBLND10CC,12402,12402
46361,          ,CEMENT BN OTOMIMIX 2GM F,4316,4316
46363,0C1776    ,CNTRLZR STM 14MM CSTM FE,631,631
46364,0C1776    ,BASEPLATE TIB SZ2 LT    ,11441,11441
46365,0C1776    ,INSERT ARTC FLX 1-2X13MM,8456,8456
46366,0C1789    ,IMPLANT MAMMARY 475CC SM,8210,8210
46367,0C1789    ,IMPLANT BRST 375MLHIPRFL,8210,8210
46368,0C1713    ,SCREW AS3 S/T 6.5X100X20,3064,3064
46369,0C1713    ,SCREW CORT TT ST 1.5 X 2,474,474
46370,          ,DEVICE FX EXT WRSTJCK   ,19616,19616
46371,0C1713    ,SCREW BN 3.5MM 38MM ANKL,1738,1738
46372,0C1713    ,SCREW BN 3.5MM 42MM ANKL,1738,1738
46373,0C1713    ,SCREW BN 3.5MM 36MM ANKL,2281,2281
46374,0C1776    ,INS INTEROP DUR SD SZ32M,7461,7461
46375,0C1776    ,HEAD FEM 3 HIP REV BLX D,7959,7959
46376,          ,CAGE LAT 7D 18X45X10MM  ,38061,38061
46377,          ,CAGE LAT 7D 18X45X12MM  ,39965,39965
46378,0C1713    ,SCREW CAPLOX II SET     ,709,709
46431,0C1713    ,SCREW PEDICLE 5.5X45    ,9135,9135
46482,0C1713    ,SCREW CANN POLYAX 6.5X45,12687,12687
46483,0C1713    ,SCREW CANN POLYAX 6.5X50,12687,12687
46488,0C1713    ,SCREW CANN POLYAX 7.5X35,13956,13956
46489,0C1713    ,SCREW CANN POLYAX 7.5X40,13956,13956
46572,0C1713    ,ROD CRV CAPLOX II 45MM  ,2551,2551
46573,0C1713    ,ROD CRV CAPLOX II 50MM  ,2551,2551
46607,0C1713    ,PLATE CERVICAL 2LVL 58MM,12053,12053
46608,0C1713    ,PLATE CERVICAL 2LVL 61MM,12053,12053
46618,          ,PIN FIXATION SMARTLOX   ,813,813
46630,0C1713    ,SCREW SET VBR TM SPNL   ,652,652
46767,          ,COIL EMBOL 12MM X 20CM  ,7214,7214
46858,0C1874    ,STENT GRAFT VIABAHN 6FR ,38910,38910
46860,          ,FILLER BN VOID 20CC 50CC,23400,23400
46861,0C1776    ,COMPONEN FEM L8.5CM OSS ,55099,55099
46862,0C1713    ,PIN FX LCK BMPR KN OSS P,3326,3326
46863,0C1776    ,OSS RS 7 CM MOD SEG FMRL,52933,52933
46864,0C1776    ,COMPONENT SEG 170MM OSS ,46783,46783
